sigma,C,ROC,Sens,Spec,ROCSD,SensSD,SpecSD,model
0.01,10,0.7381921773690067,0.5807177177177177,0.7698803716608594,0.05133174216259067,0.07942411448997486,0.0702646912411253,RBF_SVM
0.1,1e-7,0.63291294299526,0,1,0.07944694950855177,0,0,RBF_SVM
0.1,1e-6,0.6286758448343814,0,1,0.08615127771392732,0,0,RBF_SVM
0.1,1e-5,0.6263837234446991,0,1,0.08948443878430444,0,0,RBF_SVM
0.1,1e-4,0.6214372456079773,0,1,0.09603123466151194,0,0,RBF_SVM
0.1,0.001,0.6281164073481147,0.06878828828828829,0.9389779326364692,0.08665315902938123,0.1057025946035728,0.09962211457146565,RBF_SVM
0.1,0.01,0.6063798118676168,0.32854354354354354,0.8124006968641115,0.09694371518968707,0.15266243420628633,0.12194044016928857,RBF_SVM
0.1,0.1,0.6043968437078193,0.32893693693693693,0.8094204413472706,0.09521226770550985,0.15812062374008592,0.11995081940548537,RBF_SVM
0.1,1,0.6391688299798056,0.36263963963963963,0.8260081300813008,0.07662798903688334,0.10394378052147932,0.08582051328423601,RBF_SVM
0.1,10,0.6808526383526383,0.39014264264264265,0.8571277584204413,0.05891346421287041,0.081646951564390835,0.06833353331525382,RBF_SVM
1e-8,1e-7,0.5171482248799322,0,1,0.04208746073094369,0,0,RBF_SVM
1e-8,1e-6,0.5864871317310342,0,1,0.07221233594541007,0,0,RBF_SVM
1e-8,1e-5,0.7307346440517172,0,1,0.05404326777976386,0,0,RBF_SVM
1e-8,1e-4,0.7364612718118816,0,1,0.054366044246071284,0,0,RBF_SVM
1e-8,0.001,0.7370396533292874,0,1,0.05450034433157149,0,0,RBF_SVM
1e-8,0.01,0.7364669608633023,0,1,0.05471158636718929,0,0,RBF_SVM
1e-8,0.1,0.736527960451741,0,1,0.05436052892543075,0,0,RBF_SVM
1e-8,1,0.7363449555827605,0,1,0.05453524152663385,0,0,RBF_SVM
1e-8,10,0.7363449555827605,0,1,0.05453524152663385,0,0,RBF_SVM
1e-7,1e-7,0.5868867761489712,0,1,0.07589670288164607,0,0,RBF_SVM
1e-7,1e-6,0.7320187452260623,0,1,0.05142211825700668,0,0,RBF_SVM
1e-7,1e-5,0.7401685884490763,0,1,0.05308956349139455,0,0,RBF_SVM
1e-7,1e-4,0.7405455982986471,0,1,0.05285529690828099,0,0,RBF_SVM
1e-7,0.001,0.7404942372686275,0,1,0.05267301703817747,0,0,RBF_SVM
1e-7,0.01,0.7404721524660549,0,1,0.05280569209770488,0,0,RBF_SVM
1e-7,0.1,0.7404394080491642,0,1,0.05304386175402336,0,0,RBF_SVM
1e-7,1,0.7401379192781632,0,1,0.052609824319082274,0,0,RBF_SVM
1e-7,10,0.7401379192781632,0,1,0.052609824319082274,0,0,RBF_SVM
1e-6,1e-7,0.7335012194249999,0,1,0.05112610394661575,0,0,RBF_SVM
1e-6,1e-6,0.7404627397432275,0,1,0.05262200113447286,0,0,RBF_SVM
1e-6,1e-5,0.7406144528675016,0,1,0.052653956612664955,0,0,RBF_SVM
1e-6,1e-4,0.7404660073836903,0,1,0.05283494029245533,0,0,RBF_SVM
1e-6,0.001,0.7407076645460792,0,1,0.05276912407095099,0,0,RBF_SVM
1e-6,0.01,0.7406573507305214,0,1,0.05275167864949544,0,0,RBF_SVM
1e-6,0.1,0.7405076906174467,0,1,0.05288778440221234,0,0,RBF_SVM
1e-6,1,0.7407056481568677,0,1,0.052604440740206516,0,0,RBF_SVM
1e-6,10,0.7386777177874739,0.3934834834834835,0.885773519163763,0.05278255447164987,0.1549486632907793,0.1104435062301703,RBF_SVM
1e-5,1e-7,0.7405464423482716,0,1,0.05256820927617941,0,0,RBF_SVM
1e-5,1e-6,0.7407153447001008,0,1,0.05262609541320995,0,0,RBF_SVM
1e-5,1e-5,0.7407469813018593,0,1,0.052592139729567264,0,0,RBF_SVM
1e-5,1e-4,0.740745223446443,0,1,0.0525775290937661,0,0,RBF_SVM
1e-5,0.001,0.7407227881191296,0,1,0.05262778499281413,0,0,RBF_SVM
1e-5,0.01,0.740837114989554,0,1,0.05260751879264188,0,0,RBF_SVM
1e-5,0.1,0.7407793211329796,0,1,0.05256363033005216,0,0,RBF_SVM
1e-5,1,0.738636468349883,0.39691741741741743,0.8857200929152148,0.05277899889216032,0.14920623290104673,0.11095237813097816,RBF_SVM
1e-5,10,0.7361747775650215,0.7365240240240241,0.5958966318234611,0.0536278050668345,0.0701550285587685,0.08662670771853342,RBF_SVM
1e-4,1e-7,0.7403924577887993,0,1,0.052983613321537844,0,0,RBF_SVM
1e-4,1e-6,0.7403597866158842,0,1,0.05298744078560636,0,0,RBF_SVM
1e-4,1e-5,0.7403519355592526,0,1,0.05301246094804124,0,0,RBF_SVM
1e-4,1e-4,0.740353206865402,0,1,0.053013778976584804,0,0,RBF_SVM
1e-4,0.001,0.740353206865402,0,1,0.053013778976584804,0,0,RBF_SVM
1e-4,0.01,0.7403197901734487,0,1,0.05311020435092726,0,0,RBF_SVM
1e-4,0.1,0.7384954274832324,0.3882747747747748,0.8898257839721254,0.05302435433620497,0.15185573464518262,0.11184548007805935,RBF_SVM
1e-4,1,0.7360295870783675,0.7364774774774775,0.5957630662020906,0.053602716063419736,0.07084009892640021,0.08733971216507128,RBF_SVM
1e-4,10,0.7359368872356677,0.7352897897897898,0.5962740998838559,0.05364959616088055,0.06929407319772567,0.08740687921179739,RBF_SVM
0.001,1e-7,0.7375378440286977,0,1,0.05334560234772062,0,0,RBF_SVM
0.001,1e-6,0.7375371477749526,0,1,0.05334254167515999,0,0,RBF_SVM
0.001,1e-5,0.7375377912755962,0,1,0.05334239090325066,0,0,RBF_SVM
0.001,1e-4,0.7375377912755962,0,1,0.05334239090325066,0,0,RBF_SVM
0.001,0.001,0.7375588332234674,0,1,0.05333542647390175,0,0,RBF_SVM
0.001,0.01,0.7364275041592114,0.3579024024024024,0.9024390243902439,0.053230062436077065,0.15816563417595078,0.10697203266701501,RBF_SVM
0.001,0.1,0.7341434029848664,0.734,0.5993437862950058,0.05354969489928613,0.07344082144170208,0.09015779088397913,RBF_SVM
0.001,1,0.7340593790654766,0.7301456456456457,0.6017235772357724,0.053514937985888765,0.07024712417706246,0.09267333782055141,RBF_SVM
0.001,10,0.733877134974696,0.7205960960960961,0.6206353077816492,0.05416447412252253,0.07285679994339378,0.09000763731425092,RBF_SVM
0.01,1e-7,0.7154901534810071,0,1,0.06225215110084805,0,0,RBF_SVM
0.01,1e-6,0.7154914566134079,0,1,0.062251619699899806,0,0,RBF_SVM
0.01,1e-5,0.7154921001140513,0,1,0.062251612206662456,0,0,RBF_SVM
0.01,1e-4,0.7154921001140513,0,1,0.062251612206662456,0,0,RBF_SVM
0.01,0.001,0.7154438009438009,0.08397747747747748,0.9775725900116145,0.06224574735427216,0.10722994501946033,0.06475001402985664,RBF_SVM
0.01,0.01,0.709291459578045,0.6597702702702702,0.6456875725900116,0.06274444682230357,0.11583751191478196,0.12535350819750962,RBF_SVM
0.01,0.1,0.708806980325273,0.6625105105105105,0.640664343786295,0.06261045964362119,0.11569891181147271,0.1252718563227549,RBF_SVM
0.01,1,0.7087508457935288,0.6652387387387387,0.6415586527293844,0.06257494532150938,0.11147049521941971,0.1192775424485137,RBF_SVM
0.01,10,0.715302060771573,0.5713033033033033,0.738335656213705,0.054000099777980766,0.07681328700581566,0.07320386065539701,RBF_SVM
0.1,1e-7,0.6179085152225396,0,1,0.06986139035095154,0,0,RBF_SVM
0.1,1e-6,0.6148265347228762,0,1,0.07484569967922432,0,0,RBF_SVM
0.1,1e-5,0.612156040186528,0,1,0.07879856703368102,0,0,RBF_SVM
0.1,1e-4,0.6103420450066791,0,1,0.08132424890039192,0,0,RBF_SVM
0.1,0.001,0.6118108596401279,0.09881381381381382,0.9278164924506388,0.07887877461724532,0.11213231047329923,0.09459265324484831,RBF_SVM
0.1,0.01,0.599996892362746,0.3351756756756757,0.7960975609756098,0.08051989265221152,0.14531685672154301,0.11846823043440839,RBF_SVM
0.1,0.1,0.604386392490051,0.3356606606606607,0.7952775842044135,0.07170758261767088,0.1356850307512323,0.1155696127458389,RBF_SVM
0.1,1,0.6289705724888651,0.35665015015015017,0.8232369337979094,0.06634217005062043,0.09282938972055226,0.07747907816243796,RBF_SVM
0.1,10,0.6716972373069934,0.3918978978978979,0.8449128919860627,0.06083552290883221,0.07877583052022044,0.06529824838363929,RBF_SVM
1e-8,1e-7,0.5147795382490504,0,1,0.04036993884232344,0,0,RBF_SVM
1e-8,1e-6,0.5869288521971449,0,1,0.07961954117933993,0,0,RBF_SVM
1e-8,1e-5,0.7266428436275997,0,1,0.05210020562446879,0,0,RBF_SVM
1e-8,1e-4,0.7333589085601281,0,1,0.052370166313691825,0,0,RBF_SVM
1e-8,0.001,0.7332648833502492,0,1,0.052866089340731066,0,0,RBF_SVM
1e-8,0.01,0.73379028811041,0,1,0.05295541628384665,0,0,RBF_SVM
1e-8,0.1,0.7337533099301392,0,1,0.05302877903779297,0,0,RBF_SVM
1e-8,1,0.7335847729262364,0,1,0.052977569894066684,0,0,RBF_SVM
1e-8,10,0.7335847729262364,0,1,0.052977569894066684,0,0,RBF_SVM
1e-7,1e-7,0.5789083704784924,0,1,0.0762621336030061,0,0,RBF_SVM
1e-7,1e-6,0.7267673113008479,0,1,0.05094036328537489,0,0,RBF_SVM
1e-7,1e-5,0.7352396298737762,0,1,0.052489995892409665,0,0,RBF_SVM
1e-7,1e-4,0.7352064647400013,0,1,0.05215237492741587,0,0,RBF_SVM
1e-7,0.001,0.7354271858966981,0,1,0.052420928134555976,0,0,RBF_SVM
1e-7,0.01,0.7350191005465396,0,1,0.052571344368625164,0,0,RBF_SVM
1e-7,0.1,0.7349232263622507,0,1,0.05220973074662871,0,0,RBF_SVM
1e-7,1,0.7354534857156808,0,1,0.05237933625287173,0,0,RBF_SVM
1e-7,10,0.7354534857156808,0,1,0.05237933625287173,0,0,RBF_SVM
1e-6,1e-7,0.7251242196028781,0,1,0.05013165333211829,0,0,RBF_SVM
1e-6,1e-6,0.7344622902519244,0,1,0.05161457282843777,0,0,RBF_SVM
1e-6,1e-5,0.734169586834221,0,1,0.05173231837191531,0,0,RBF_SVM
1e-6,1e-4,0.7343084757231099,0,1,0.051744655354587624,0,0,RBF_SVM
1e-6,0.001,0.7344157423974497,0,1,0.05174695438401999,0,0,RBF_SVM
1e-6,0.01,0.7346603624530453,0,1,0.05167227747073795,0,0,RBF_SVM
1e-6,0.1,0.7342879743855354,0,1,0.0515015196210146,0,0,RBF_SVM
1e-6,1,0.7345641948568777,0,1,0.05184493184431972,0,0,RBF_SVM
1e-6,10,0.7315853423109521,0.33441741741741743,0.9150603948896632,0.051726398841771985,0.15892386797072883,0.10130194760058422,RBF_SVM
1e-5,1e-7,0.7340592443488785,0,1,0.05163286169540276,0,0,RBF_SVM
1e-5,1e-6,0.7343463755567414,0,1,0.0516072315143402,0,0,RBF_SVM
1e-5,1e-5,0.7343025987660134,0,1,0.051622806243786394,0,0,RBF_SVM
1e-5,1e-4,0.7342935984765253,0,1,0.051708548619151015,0,0,RBF_SVM
1e-5,0.001,0.7343290659997977,0,1,0.05155189156944972,0,0,RBF_SVM
1e-5,0.01,0.7342626101711468,0,1,0.05162559751684528,0,0,RBF_SVM
1e-5,0.1,0.734211647187257,0,1,0.051637668887266945,0,0,RBF_SVM
1e-5,1,0.7315546713961348,0.33221771771771774,0.9161207897793263,0.05177523524572282,0.16096295478293723,0.10400045435937841,RBF_SVM
1e-5,10,0.7288512083512083,0.7007162162162163,0.6153066202090592,0.052448663156382504,0.07399383841071204,0.10425894021992128,RBF_SVM
1e-4,1e-7,0.7339437743492622,0,1,0.052042822610491715,0,0,RBF_SVM
1e-4,1e-6,0.7339680830656441,0,1,0.05203858898526844,0,0,RBF_SVM
1e-4,1e-5,0.7340141046970315,0,1,0.05207840578846826,0,0,RBF_SVM
1e-4,1e-4,0.7339659677098701,0,1,0.052080094113691675,0,0,RBF_SVM
1e-4,0.001,0.7339942817381842,0,1,0.052048514243737416,0,0,RBF_SVM
1e-4,0.01,0.7339647835989299,0,1,0.05215128386120147,0,0,RBF_SVM
1e-4,0.1,0.7314029011589988,0.32362912912912917,0.9184703832752613,0.05175171608548134,0.16103423872160366,0.10173876730121899,RBF_SVM
1e-4,1,0.7284424049485025,0.6990705705705705,0.6149941927990709,0.05258659583443543,0.07296945708555182,0.10281105389469278,RBF_SVM
1e-4,10,0.7283998894364748,0.6953558558558559,0.6181591173054588,0.052664588745219634,0.07407620621096475,0.10225134834757325,RBF_SVM
0.001,1e-7,0.7313713543683056,0,1,0.05214383842197532,0,0,RBF_SVM
0.001,1e-6,0.7313616813677789,0,1,0.052130131374116616,0,0,RBF_SVM
0.001,1e-5,0.7313616813677789,0,1,0.052128523799487334,0,0,RBF_SVM
0.001,1e-4,0.7313616813677789,0,1,0.052128523799487334,0,0,RBF_SVM
0.001,0.001,0.7313642553703529,0,1,0.05212911159606014,0,0,RBF_SVM
0.001,0.01,0.7294180975400487,0.28493843843843847,0.9351335656213705,0.05235955396116894,0.15002281561267636,0.08426400137406964,RBF_SVM
0.001,0.1,0.724447396002274,0.6764534534534534,0.6361045296167247,0.05358509726229672,0.07973699547615269,0.10501938151246352,RBF_SVM
0.001,1,0.7239752252252253,0.6764984984984985,0.6374425087108014,0.05382942166967163,0.08112574015128968,0.10546317159163315,RBF_SVM
0.001,10,0.7246993570225277,0.6660495495495495,0.6621033681765389,0.05337430541989179,0.08050991268561948,0.09983984273147598,RBF_SVM
0.01,1e-7,0.7134740184435306,0,1,0.059828193344506515,0,0,RBF_SVM
0.01,1e-6,0.7134753211399553,0,1,0.059826109249578714,0,0,RBF_SVM
0.01,1e-5,0.7134759646405988,0,1,0.05982587350410035,0,0,RBF_SVM
0.01,1e-4,0.7122643244289586,0,1,0.06400010117257443,0,0,RBF_SVM
0.01,0.001,0.7136539501173648,0.013103603603603605,0.9980371660859466,0.05964866217855739,0.02682643225949117,0.007864382358940549,RBF_SVM
0.01,0.01,0.703832062899136,0.5896546546546546,0.7012799070847852,0.062158237793400455,0.13597527428348266,0.12524235562503772,RBF_SVM
0.01,0.1,0.7020771895588969,0.5788033033033033,0.7044506387921022,0.062472413803284076,0.14002413726294968,0.13365943857714016,RBF_SVM
0.01,1,0.7020176674932772,0.5831771771771772,0.7033484320557492,0.062481510369258614,0.13810757180255268,0.1332031604113924,RBF_SVM
0.01,10,0.7233267832292223,0.5852357357357357,0.7599849012775842,0.05353789787588394,0.07859563886454778,0.07293901601739511,RBF_SVM
0.1,1e-7,0.6342835339695095,0,1,0.07663032614638551,0,0,RBF_SVM
0.1,1e-6,0.6277350752320264,0,1,0.08711764063280673,0,0,RBF_SVM
0.1,1e-5,0.6225722857003345,0,1,0.09425557938857437,0,0,RBF_SVM
0.1,1e-4,0.6189540001674148,0,1,0.09880510724808111,0,0,RBF_SVM
0.1,0.001,0.6276738410884752,0.0032162162162162164,0.9952137049941928,0.08678504355344203,0.01911624381743767,0.029462233452476706,RBF_SVM
0.1,0.01,0.6120666964874282,0.2798678678678679,0.8618850174216027,0.10135891612851607,0.16290750376805713,0.11789358036986153,RBF_SVM
0.1,0.1,0.6069027197929637,0.2723873873873874,0.8631103368176539,0.10206414970086021,0.1574777366122746,0.1184507931173283,RBF_SVM
0.1,1,0.6250396467896467,0.3263303303303303,0.8391138211382114,0.09017512239260068,0.13440897209035638,0.11043657465018321,RBF_SVM
0.1,10,0.6754486472535253,0.3925705705705706,0.8490987224157955,0.06233970035560003,0.08174737272837884,0.07085315032519166,RBF_SVM
1e-8,1e-7,0.5133652389323121,0,1,0.03992710634678062,0,0,RBF_SVM
1e-8,1e-6,0.5834204226003007,0,1,0.07741754153567891,0,0,RBF_SVM
1e-8,1e-5,0.7328377401792036,0,1,0.05251132599267974,0,0,RBF_SVM
1e-8,1e-4,0.7387128016518261,0,1,0.053664361092559,0,0,RBF_SVM
1e-8,0.001,0.73862890852525,0,1,0.05295869529722227,0,0,RBF_SVM
1e-8,0.01,0.7383959081032252,0,1,0.05342409003924876,0,0,RBF_SVM
1e-8,0.1,0.7384311528427382,0,1,0.053487239539748946,0,0,RBF_SVM
1e-8,1,0.7384819410002337,0,1,0.05317393852136043,0,0,RBF_SVM
1e-8,10,0.7384819410002337,0,1,0.05317393852136043,0,0,RBF_SVM
1e-7,1e-7,0.5768365756871855,0,1,0.07735675566844702,0,0,RBF_SVM
1e-7,1e-6,0.7329022689937325,0,1,0.050426157563966886,0,0,RBF_SVM
1e-7,1e-5,0.7407083913181474,0,1,0.051762756696492135,0,0,RBF_SVM
1e-7,1e-4,0.7410247765186789,0,1,0.05197241265896423,0,0,RBF_SVM
1e-7,0.001,0.7408879114305944,0,1,0.05182864418345949,0,0,RBF_SVM
1e-7,0.01,0.7409498065138309,0,1,0.051827043530210434,0,0,RBF_SVM
1e-7,0.1,0.7411393989808623,0,1,0.05211812379468014,0,0,RBF_SVM
1e-7,1,0.7410069424825523,0,1,0.05170922348867181,0,0,RBF_SVM
1e-7,10,0.7410069424825523,0,1,0.05170922348867181,0,0,RBF_SVM
1e-6,1e-7,0.7360950388541851,0,1,0.050427363099894346,0,0,RBF_SVM
1e-6,1e-6,0.7423520096751804,0,1,0.0519519635306378,0,0,RBF_SVM
1e-6,1e-5,0.7426217410790582,0,1,0.051681529484458304,0,0,RBF_SVM
1e-6,1e-4,0.7425119413838926,0,1,0.05203976141810542,0,0,RBF_SVM
1e-6,0.001,0.7422760107668644,0,1,0.052078130415601186,0,0,RBF_SVM
1e-6,0.01,0.7424722509966413,0,1,0.051680905884980165,0,0,RBF_SVM
1e-6,0.1,0.7424781427769233,0,1,0.05199906004653615,0,0,RBF_SVM
1e-6,1,0.7424892357514309,0,1,0.05182075142098386,0,0,RBF_SVM
1e-6,10,0.7434456355310014,0.3689774774774775,0.8979070847851336,0.05221549310504847,0.1548550510886442,0.09574256805477953,RBF_SVM
1e-5,1e-7,0.7422148398398398,0,1,0.05178297221488516,0,0,RBF_SVM
1e-5,1e-6,0.7422475524304792,0,1,0.05185163477751926,0,0,RBF_SVM
1e-5,1e-5,0.7423714358958261,0,1,0.051901007852056494,0,0,RBF_SVM
1e-5,1e-4,0.7422329986781206,0,1,0.05182903648585345,0,0,RBF_SVM
1e-5,0.001,0.7423044403288306,0,1,0.0518522570343703,0,0,RBF_SVM
1e-5,0.01,0.7422683109939208,0,1,0.051842637755237925,0,0,RBF_SVM
1e-5,0.1,0.742277513576294,0,1,0.05181994010272575,0,0,RBF_SVM
1e-5,1,0.7431706628231018,0.37391591591591594,0.8964192799070848,0.052364117262553626,0.15661041613093382,0.08978609787496655,RBF_SVM
1e-5,10,0.7399720495757081,0.7247567567567568,0.616040650406504,0.05216222687035213,0.06511600348339291,0.08537734076934658,RBF_SVM
1e-4,1e-7,0.741763174760126,0,1,0.052197407828842565,0,0,RBF_SVM
1e-4,1e-6,0.7417693098150415,0,1,0.05222198449422796,0,0,RBF_SVM
1e-4,1e-5,0.7417807563661222,0,1,0.05220138002252415,0,0,RBF_SVM
1e-4,1e-4,0.7417994518909153,0,1,0.052187343649479266,0,0,RBF_SVM
1e-4,0.001,0.7417816379096867,0,1,0.052229769054355654,0,0,RBF_SVM
1e-4,0.01,0.7418404005050346,0,1,0.05216563524273407,0,0,RBF_SVM
1e-4,0.1,0.7426700053712249,0.37084834834834834,0.8986678281068525,0.05236952428678494,0.15809928122138325,0.09221092821978108,RBF_SVM
1e-4,1,0.739708377366914,0.7251876876876877,0.6145714285714285,0.05204262489105141,0.06611861541467909,0.0876511322939664,RBF_SVM
1e-4,10,0.7395702976495659,0.7225135135135136,0.6178025551684089,0.052130596779748524,0.06670320345166895,0.08857869526872449,RBF_SVM
0.001,1e-7,0.7376660292696878,0,1,0.05329259375662303,0,0,RBF_SVM
0.001,1e-6,0.737663457011018,0,1,0.053304058306210454,0,0,RBF_SVM
0.001,1e-5,0.7376628135103744,0,1,0.05330356851821906,0,0,RBF_SVM
0.001,1e-4,0.7376628135103744,0,1,0.05330356851821906,0,0,RBF_SVM
0.001,0.001,0.7376822615298225,0,1,0.05332613897656881,0,0,RBF_SVM
0.001,0.01,0.7390258010623865,0.3260075075075075,0.9097131242740999,0.05338053977571998,0.16030113636262192,0.09341897774217964,RBF_SVM
0.001,0.1,0.7365181060851792,0.7201816816816817,0.6151881533101046,0.05258691928592566,0.06829639390019637,0.0866392451634904,RBF_SVM
0.001,1,0.7363194370328516,0.7208618618618619,0.6154738675958188,0.05256575779730479,0.06667620275154267,0.08799251437525331,RBF_SVM
0.001,10,0.7363259339478851,0.7133393393393394,0.6285319396051103,0.05293092869001768,0.06756888724444336,0.08666211513300145,RBF_SVM
0.01,1e-7,0.7162261651895798,0,1,0.06355777465155818,0,0,RBF_SVM
0.01,1e-6,0.7162248467980176,0,1,0.06355789473030779,0,0,RBF_SVM
0.01,1e-5,0.7162248467980176,0,1,0.06355789473030779,0,0,RBF_SVM
0.01,1e-4,0.7162248467980176,0,1,0.06355789473030779,0,0,RBF_SVM
0.01,0.001,0.7162565448723985,0.08968018018018019,0.9747003484320558,0.06359242299313747,0.11448452297773339,0.05708652964563109,RBF_SVM
0.01,0.01,0.7100964361574118,0.6502432432432432,0.6534843205574913,0.06581266714940473,0.1069622450058868,0.12251707998256471,RBF_SVM
0.01,0.1,0.7092838945216994,0.650957957957958,0.6494216027874564,0.065807282410047,0.11204806480959724,0.11848407409977393,RBF_SVM
0.01,1,0.7092568561592952,0.6516621621621622,0.6492102206736353,0.06581417279879329,0.11153795293907837,0.11755998497044201,RBF_SVM
0.01,10,0.7498373312336727,0.5970105105105106,0.7687619047619048,0.04632535185865202,0.07923834059478523,0.06927815632874326,RBF_SVM
0.1,1e-7,0.6329393448326375,0,1,0.08260837031353811,0,0,RBF_SVM
0.1,1e-6,0.6325687403431306,0,1,0.08320233020441686,0,0,RBF_SVM
0.1,1e-5,0.6303917776661679,0,1,0.08658185449181734,0,0,RBF_SVM
0.1,1e-4,0.6295546879632246,0,1,0.08784472763454937,0,0,RBF_SVM
0.1,0.001,0.6269852204120496,0.07377027027027028,0.9453449477351916,0.09054353516233526,0.1008650170823524,0.0901131963202732,RBF_SVM
0.1,0.01,0.6124184942782503,0.3353693693693694,0.812047619047619,0.09393492639290436,0.14201269297557553,0.12057185506627599,RBF_SVM
0.1,0.1,0.6122222614600663,0.3319894894894895,0.8120034843205575,0.08974561803796796,0.14496685168060003,0.12267765912645537,RBF_SVM
0.1,1,0.645684001074245,0.3773738738738739,0.8334274099883856,0.07765879629168507,0.0875263590460928,0.0790943428942402,RBF_SVM
0.1,10,0.6956122995818118,0.4070375375375376,0.85568524970964,0.060368759631583925,0.0779782526440125,0.0647724148666986,RBF_SVM
1e-8,1e-7,0.5152750206652645,0,1,0.04172028908762214,0,0,RBF_SVM
1e-8,1e-6,0.5912100419234566,0,1,0.07236033633939362,0,0,RBF_SVM
1e-8,1e-5,0.7279797484766997,0,1,0.05124343161678104,0,0,RBF_SVM
1e-8,1e-4,0.7335567213555019,0,1,0.05207354412923689,0,0,RBF_SVM
1e-8,0.001,0.7338471808044978,0,1,0.052356966121973963,0,0,RBF_SVM
1e-8,0.01,0.7336469191316752,0,1,0.052093952024421415,0,0,RBF_SVM
1e-8,0.1,0.7339769338153485,0,1,0.05218349509005683,0,0,RBF_SVM
1e-8,1,0.7340430308357138,0,1,0.052141861195319904,0,0,RBF_SVM
1e-8,10,0.7340430308357138,0,1,0.052141861195319904,0,0,RBF_SVM
1e-7,1e-7,0.5842899009636815,0,1,0.07663090750095532,0,0,RBF_SVM
1e-7,1e-6,0.7310775579586555,0,1,0.04925406228879208,0,0,RBF_SVM
1e-7,1e-5,0.739215060879695,0,1,0.050246805063982485,0,0,RBF_SVM
1e-7,1e-4,0.7392516349101715,0,1,0.05084137094120671,0,0,RBF_SVM
1e-7,0.001,0.7392705135449038,0,1,0.050423360797103654,0,0,RBF_SVM
1e-7,0.01,0.7395398647776696,0,1,0.05031071916285774,0,0,RBF_SVM
1e-7,0.1,0.7391578398956448,0,1,0.05077141529217946,0,0,RBF_SVM
1e-7,1,0.7394988612305685,0,1,0.0502186433047837,0,0,RBF_SVM
1e-7,10,0.7394988612305685,0,1,0.0502186433047837,0,0,RBF_SVM
1e-6,1e-7,0.7318662037473013,0,1,0.049524013189609306,0,0,RBF_SVM
1e-6,1e-6,0.7398685161642479,0,1,0.050080992507035856,0,0,RBF_SVM
1e-6,1e-5,0.7396709815215913,0,1,0.050255905185392705,0,0,RBF_SVM
1e-6,1e-4,0.7397809551711991,0,1,0.05024487587158775,0,0,RBF_SVM
1e-6,0.001,0.7397818558977095,0,1,0.050137838588123845,0,0,RBF_SVM
1e-6,0.01,0.7400662317369634,0,1,0.05016230003428832,0,0,RBF_SVM
1e-6,0.1,0.7397291847596725,0,1,0.05008296375490666,0,0,RBF_SVM
1e-6,1,0.7396816511633585,0,1,0.05014772039933814,0,0,RBF_SVM
1e-6,10,0.7387635004342321,0.4018858858858859,0.8827340301974448,0.05033075404969787,0.1428272190260161,0.10301258203762642,RBF_SVM
1e-5,1e-7,0.7394979212662139,0,1,0.0504441997874281,0,0,RBF_SVM
1e-5,1e-6,0.7394446354019525,0,1,0.05043011894515565,0,0,RBF_SVM
1e-5,1e-5,0.7394364054821372,0,1,0.05046320235268451,0,0,RBF_SVM
1e-5,1e-4,0.7394925343461929,0,1,0.05046968192414773,0,0,RBF_SVM
1e-5,0.001,0.7395038165343043,0,1,0.050477978537508156,0,0,RBF_SVM
1e-5,0.01,0.7395365496158179,0,1,0.05048398829227719,0,0,RBF_SVM
1e-5,0.1,0.7394749566639811,0,1,0.05047813147475068,0,0,RBF_SVM
1e-5,1,0.7386291055864227,0.4073873873873874,0.8812520325203252,0.050514204109663945,0.14207885420292213,0.10118780695131697,RBF_SVM
1e-5,10,0.7351020122910367,0.7228693693693694,0.6174250871080139,0.05172492745277975,0.06949779526632247,0.08443304741626535,RBF_SVM
1e-4,1e-7,0.739150806294099,0,1,0.050794303496135576,0,0,RBF_SVM
1e-4,1e-6,0.7391871540530077,0,1,0.050778893305673256,0,0,RBF_SVM
